Job ID,Civil Service Title,Job Category,title,category
282206,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Engineer,"Policy, Research & Analysis"
282254,ADM MANAGER-NON-MGRL FRM M1/M2,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
282746,ADMINISTRATIVE TRANSPORTATION,ADMINISTRATION & HUMAN RESOURCES,Transportation,Community
282746,ADMINISTRATIVE TRANSPORTATION,ADMINISTRATION & HUMAN RESOURCES,Transportation,Community
283075,PLASTERER,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
283075,PLASTERER,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
283097,ADM CITY PLANNER (NON MGRL),"POLICY, RESEARCH & ANALYSIS",City Officer,"Policy, Research & Analysis"
283097,ADM CITY PLANNER (NON MGRL),"POLICY, RESEARCH & ANALYSIS",City Officer,"Policy, Research & Analysis"
283383,SUPERVISOR (WATERSHED MAINTENA,BUILDING OPERATIONS & MAINTENANCE,Supervisor,Operation & Maintenance
283480,ASSOCIATE STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Analyst,Community
284447,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
284447,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
284794,ADM ENGINEER (NON MGRL),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
284794,ADM ENGINEER (NON MGRL),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
284917,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
284917,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
284936,QUALITY ASSURANCE SPECIALIST (,BUILDING OPERATIONS & MAINTENANCE,Inspector,Operation & Maintenance
284936,QUALITY ASSURANCE SPECIALIST (,BUILDING OPERATIONS & MAINTENANCE,Inspector,Operation & Maintenance
285120,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285120,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285308,COMPUTER ASSOC (OPERATIONS),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
285308,COMPUTER ASSOC (OPERATIONS),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
285364,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION",Engineer,	Technology & Data
285364,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION",Engineer,	Technology & Data
285409,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285409,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285463,ASSOC SUPVR OF SCHL SEC (MGRL),"ADMINISTRATION & HUMAN RESOURCES PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Other,Community
285539,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285539,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285563,ASSOCIATE PUBLIC HEALTH SANITA,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
285563,ASSOCIATE PUBLIC HEALTH SANITA,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
285584,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
285584,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
286815,STATIONARY ENGINEER (ELECTRIC),BUILDING OPERATIONS & MAINTENANCE,Engineer,Operation & Maintenance
286815,STATIONARY ENGINEER (ELECTRIC),BUILDING OPERATIONS & MAINTENANCE,Engineer,Operation & Maintenance
286937,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
286937,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
287169,ADMINISTRATIVE MANAGER,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
287202,MECHANICAL ENGINEERING INTERN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
287202,MECHANICAL ENGINEERING INTERN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
287393,ASSISTANT COMMISSIONER (DEP),"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Assistant,Operation & Maintenance
287393,ASSISTANT COMMISSIONER (DEP),"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Assistant,Operation & Maintenance
287861,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
287861,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
288227,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
288227,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
288228,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
288228,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
289615,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
289615,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
289636,PLUMBER,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
289688,AGENCY ATTORNEY INTERNE,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Legal/Attorney,"Policy, Research & Analysis"
289688,AGENCY ATTORNEY INTERNE,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Legal/Attorney,"Policy, Research & Analysis"
289818,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
289946,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
289946,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
289947,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
289947,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
289955,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
289955,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
289985,CLERICAL ASSOCIATE,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Claim Assoviate,Public Safety
289985,CLERICAL ASSOCIATE,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Claim Assoviate,Public Safety
289997,SUPERVISOR (WATERSHED MAINTENA,BUILDING OPERATIONS & MAINTENANCE,Supervisor,Operation & Maintenance
289997,SUPERVISOR (WATERSHED MAINTENA,BUILDING OPERATIONS & MAINTENANCE,Supervisor,Operation & Maintenance
291160,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
291160,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
291589,ASSOCIATE STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Community
291665,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
291665,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
291742,BRIDGE OPERATOR,BUILDING OPERATIONS & MAINTENANCE,Skilled Operator,Operation & Maintenance
291742,BRIDGE OPERATOR,BUILDING OPERATIONS & MAINTENANCE,Skilled Operator,Operation & Maintenance
291746,CLERICAL ASSOCIATE,"FINANCE, ACCOUNTING, & PROCUREMENT",Claim Assoviate,Finance
292057,WATER USE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
292057,WATER USE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
292091,CLERICAL ASSOCIATE,ADMINISTRATION & HUMAN RESOURCES,Claim Assoviate,Community
292093,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
292093,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
292969,BOOKKEEPER,"ADMINISTRATION & HUMAN RESOURCES FINANCE, ACCOUNTING, & PROCUREMENT",Other,Community
293033,ADMINISTRATIVE PUBLIC INFORMAT,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Administration,Communications & Intergovernmental
293033,ADMINISTRATIVE PUBLIC INFORMAT,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Administration,Communications & Intergovernmental
293697,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
293697,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
294977,STAFF ANALYST,"ADMINISTRATION & HUMAN RESOURCES FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Community
295648,CIVILIANIZATION MANAGER-PD,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Manager,Community
296173,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
296939,SUPERVISING COMPUTER SERVICE T,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
299080,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
299768,ADM ENGINEER (NON MGRL),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
299768,ADM ENGINEER (NON MGRL),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
300114,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
300114,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
300626,STOCK WORKER,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
301758,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
301758,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
301985,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
302669,STATIONARY ENGINEER (ELECTRIC),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
302669,STATIONARY ENGINEER (ELECTRIC),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
302670,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
302670,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
304628,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
304628,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
306067,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
306067,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
306873,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
306873,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
306957,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
306957,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
307021,ELECTRICAL ENGINEERING INTERN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
307021,ELECTRICAL ENGINEERING INTERN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
307249,COMPUTER PROGRAMMER ANALYST,"TECHNOLOGY, DATA & INNOVATION",Analyst,	Technology & Data
307249,COMPUTER PROGRAMMER ANALYST,"TECHNOLOGY, DATA & INNOVATION",Analyst,	Technology & Data
307476,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING BUILDING OPERATIONS & MAINTENANCE",Manager,Operation & Maintenance
307476,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING BUILDING OPERATIONS & MAINTENANCE",Manager,Operation & Maintenance
308024,ADM MANAGER-NON-MGRL FRM M1/M2,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
308043,ADMIN CONTRACT SPECIALIST (PYR,"FINANCE, ACCOUNTING, & PROCUREMENT",Specialist w/o Job Aspect,Finance
308858,ASSOCIATE PROJECT MANAGER,BUILDING OPERATIONS & MAINTENANCE,Manager,Operation & Maintenance
309097,STRATEGIC INITIATIVE SPECIALIS,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Social Worker,Community
309432,CLERICAL ASSOCIATE,"ADMINISTRATION & HUMAN RESOURCES HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Claim Assoviate,Community
309977,BRIDGE OPERATOR,BUILDING OPERATIONS & MAINTENANCE,Skilled Operator,Operation & Maintenance
310024,ASSISTANT LANDSCAPE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
310024,ASSISTANT LANDSCAPE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
310175,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
310175,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
310515,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
311165,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
311799,ELECTRICIAN,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
312210,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
312210,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
312335,CERT IT DEVELOPER (APP),"TECHNOLOGY, DATA & INNOVATION",City Officer,	Technology & Data
312335,CERT IT DEVELOPER (APP),"TECHNOLOGY, DATA & INNOVATION",City Officer,	Technology & Data
313071,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
314644,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
314644,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
315051,INSTRUMENTATION SPECIALIST,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Mechanical Specialist,Operation & Maintenance
315051,INSTRUMENTATION SPECIALIST,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Mechanical Specialist,Operation & Maintenance
315372,"LEGAL SECRETARIAL ASST- L2,3,4",ADMINISTRATION & HUMAN RESOURCES,Legal/Attorney,Community
315419,ASSOCIATE PUBLIC HEALTH SANITA,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Medical Service,	Technology & Data
315419,ASSOCIATE PUBLIC HEALTH SANITA,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Medical Service,	Technology & Data
315503,COMPUTER ASSOC (OPERATIONS),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
315727,ADMINISTRATIVE PROJECT MANAGER,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
315727,ADMINISTRATIVE PROJECT MANAGER,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
315940,CORRECTIONAL STANDARDS REVIEW,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT SOCIAL SERVICES",Other,Public Safety
315940,CORRECTIONAL STANDARDS REVIEW,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT SOCIAL SERVICES",Other,Public Safety
315978,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
315978,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
316149,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
316149,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
316959,CLERICAL ASSOCIATE,LEGAL AFFAIRS,Claim Assoviate,Legal
318180,ADMINISTRATIVE BUSINESS PROMOT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
318180,ADMINISTRATIVE BUSINESS PROMOT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
318197,OIL BURNER SPECIALIST,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
318197,OIL BURNER SPECIALIST,BUILDING OPERATIONS & MAINTENANCE,Other,Operation & Maintenance
319848,ADM CITY PLANNER (NON MGRL),"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",City Officer,Public Safety
319848,ADM CITY PLANNER (NON MGRL),"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",City Officer,Public Safety
321554,DEPUTY COMMISSIONER (DEP),"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Operation & Maintenance
321554,DEPUTY COMMISSIONER (DEP),"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Administration,Operation & Maintenance
321674,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
321674,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
329763,ADMINISTRATIVE PROCUREMENT ANA,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
329763,ADMINISTRATIVE PROCUREMENT ANA,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
329895,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329895,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329899,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329899,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329901,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329901,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329960,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329960,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329962,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
329962,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
333268,AGENCY ATTORNEY,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Legal/Attorney,Community
333268,AGENCY ATTORNEY,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Legal/Attorney,Community
334151,ASSISTANT MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION",Engineer,	Technology & Data
334151,ASSISTANT MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING TECHNOLOGY, DATA & INNOVATION",Engineer,	Technology & Data
334590,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
334590,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
336324,INSPECTOR (MULTI-DISCIPLINE),CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Inspector,Community
336324,INSPECTOR (MULTI-DISCIPLINE),CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Inspector,Community
336342,CRIMINALIST,HEALTH,Criminalist,Health
336664,WATERSHED MAINTAINER,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Maintainer,Operation & Maintenance
336664,WATERSHED MAINTAINER,"BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Maintainer,Operation & Maintenance
336912,EXECUTIVE PROGRAM SPECIALIST (,"POLICY, RESEARCH & ANALYSIS",City Officer,"Policy, Research & Analysis"
336912,EXECUTIVE PROGRAM SPECIALIST (,"POLICY, RESEARCH & ANALYSIS",City Officer,"Policy, Research & Analysis"
338702,ASSISTANT ARCHITECT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Assistant,Community
338702,ASSISTANT ARCHITECT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Assistant,Community
339370,CHILD PROTECTIVE SPECIALIST (C,LEGAL AFFAIRS,Youth/Child Development Officer,Legal
339461,ASSOCIATE WATER USE INSPECTOR,"HEALTH BUILDING OPERATIONS & MAINTENANCE PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Operation & Maintenance
340363,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
340435,PUBLIC HEALTH NURSE,HEALTH,Medical Service,Health
340450,STATIONARY ENGINEER (ELECTRIC),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
340450,STATIONARY ENGINEER (ELECTRIC),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
340459,ASSOCIATE PUBLIC HEALTH SANITA,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
